04-18-2026 15:23:55 RAM 4859/7620MB (lfb 28x4MB) SWAP 2419/3810MB (cached 21MB) CPU [3%@883,0%@883,0%@883,68%@883,0%@729,0%@729] GR3D_FREQ 60% cpu@55.343C soc2@54.718C soc0@53.75C gpu@54.718C tj@55.343C soc1@54.656C VDD_IN 6009mW/6009mW VDD_CPU_GPU_CV 1280mW/1280mW VDD_SOC 1602mW/1602mW
04-18-2026 15:24:28 RAM 4861/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [0%@1510,0%@1510,3%@1510,0%@1510,1%@729,69%@729] GR3D_FREQ 75% cpu@55.437C soc2@54.843C soc0@53.937C gpu@54.968C tj@55.437C soc1@54.687C VDD_IN 6560mW/6535mW VDD_CPU_GPU_CV 1597mW/1592mW VDD_SOC 1637mW/1660mW
04-18-2026 15:24:28 RAM 4861/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [0%@1510,0%@1510,0%@1510,0%@1510,69%@729,0%@729] GR3D_FREQ 76% cpu@55.781C soc2@54.781C soc0@53.906C gpu@55.093C tj@55.781C soc1@54.687C VDD_IN 6520mW/6535mW VDD_CPU_GPU_CV 1597mW/1592mW VDD_SOC 1640mW/1660mW
04-18-2026 15:24:29 RAM 4861/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [0%@1510,0%@1510,1%@1510,3%@1510,70%@729,0%@729] GR3D_FREQ 67% cpu@55.437C soc2@54.875C soc0@53.875C gpu@55.031C tj@55.437C soc1@55C VDD_IN 6520mW/6535mW VDD_CPU_GPU_CV 1594mW/1592mW VDD_SOC 1680mW/1660mW
04-18-2026 15:24:29 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [0%@1510,0%@1510,0%@1510,0%@1510,69%@729,1%@729] GR3D_FREQ 76% cpu@55.593C soc2@54.75C soc0@53.843C gpu@55.062C tj@55.593C soc1@54.968C VDD_IN 6520mW/6535mW VDD_CPU_GPU_CV 1597mW/1592mW VDD_SOC 1680mW/1660mW
04-18-2026 15:24:30 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [1%@1510,1%@1510,3%@1510,2%@1510,68%@729,0%@729] GR3D_FREQ 64% cpu@55.625C soc2@54.781C soc0@53.875C gpu@55.125C tj@55.625C soc1@54.812C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1637mW/1593mW VDD_SOC 1680mW/1661mW
04-18-2026 15:24:30 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [0%@1510,0%@1510,3%@1510,0%@1510,2%@729,68%@729] GR3D_FREQ 75% cpu@55.437C soc2@54.812C soc0@53.843C gpu@55.062C tj@55.906C soc1@54.75C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1593mW VDD_SOC 1640mW/1660mW
04-18-2026 15:24:31 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [2%@1510,0%@1510,1%@1510,2%@1510,0%@729,69%@729] GR3D_FREQ 67% cpu@55.531C soc2@54.843C soc0@53.843C gpu@55.093C tj@55.531C soc1@54.781C VDD_IN 6560mW/6535mW VDD_CPU_GPU_CV 1597mW/1593mW VDD_SOC 1637mW/1660mW
04-18-2026 15:24:31 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [1%@1510,1%@1510,0%@1510,0%@1510,1%@729,68%@729] GR3D_FREQ 75% cpu@55.625C soc2@54.875C soc0@53.937C gpu@55.281C tj@55.625C soc1@54.781C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1593mW VDD_SOC 1677mW/1660mW
04-18-2026 15:24:32 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [1%@1510,0%@1510,1%@1510,1%@1510,0%@729,69%@729] GR3D_FREQ 71% cpu@55.437C soc2@54.937C soc0@54C gpu@55.156C tj@55.437C soc1@54.75C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1593mW VDD_SOC 1680mW/1661mW
04-18-2026 15:24:32 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [0%@1510,0%@1510,0%@1510,1%@1510,4%@729,64%@729] GR3D_FREQ 75% cpu@55.468C soc2@54.875C soc0@54C gpu@55.187C tj@55.468C soc1@54.75C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1593mW VDD_SOC 1677mW/1661mW
04-18-2026 15:24:33 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [5%@1510,1%@1510,1%@729,1%@729,69%@729,0%@729] GR3D_FREQ 69% cpu@55.375C soc2@54.843C soc0@53.937C gpu@55.468C tj@55.468C soc1@54.687C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1593mW VDD_SOC 1680mW/1661mW
04-18-2026 15:24:33 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [0%@1510,0%@1510,0%@1510,3%@1510,69%@729,0%@729] GR3D_FREQ 58% cpu@55.468C soc2@54.843C soc0@53.843C gpu@55.25C tj@55.468C soc1@55C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1594mW/1593mW VDD_SOC 1680mW/1661mW
04-18-2026 15:24:34 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [0%@1510,3%@1510,0%@1510,3%@1510,69%@729,0%@729] GR3D_FREQ 67% cpu@55.781C soc2@54.843C soc0@53.875C gpu@55.468C tj@55.781C soc1@55C VDD_IN 6560mW/6534mW VDD_CPU_GPU_CV 1597mW/1593mW VDD_SOC 1677mW/1661mW
04-18-2026 15:24:34 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [1%@1510,0%@729,1%@729,0%@729,68%@729,0%@729] GR3D_FREQ 78% cpu@55.375C soc2@54.812C soc0@53.875C gpu@55.093C tj@55.375C soc1@54.968C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1593mW VDD_SOC 1680mW/1662mW
04-18-2026 15:24:35 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [1%@1510,0%@729,0%@729,0%@729,71%@729,0%@729] GR3D_FREQ 66% cpu@55.593C soc2@54.75C soc0@53.812C gpu@55.125C tj@55.593C soc1@54.781C VDD_IN 6560mW/6534mW VDD_CPU_GPU_CV 1597mW/1593mW VDD_SOC 1680mW/1662mW
04-18-2026 15:24:35 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [1%@1510,0%@1510,1%@1510,1%@1510,70%@729,0%@729] GR3D_FREQ 56% cpu@55.75C soc2@54.812C soc0@53.812C gpu@55.031C tj@55.75C soc1@54.843C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1593mW VDD_SOC 1680mW/1662mW
04-18-2026 15:24:36 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [3%@1510,0%@1510,2%@1510,1%@1510,6%@729,62%@729] GR3D_FREQ 69% cpu@55.5C soc2@54.968C soc0@53.812C gpu@55.187C tj@55.5C soc1@54.812C VDD_IN 6560mW/6534mW VDD_CPU_GPU_CV 1597mW/1593mW VDD_SOC 1677mW/1662mW
04-18-2026 15:24:36 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [0%@1510,0%@1510,0%@1510,0%@1510,0%@729,68%@729] GR3D_FREQ 54% cpu@55.5C soc2@54.906C soc0@53.906C gpu@55.187C tj@55.5C soc1@54.781C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1593mW VDD_SOC 1680mW/1662mW
04-18-2026 15:24:37 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [1%@1510,1%@1510,2%@1510,1%@1510,0%@729,68%@729] GR3D_FREQ 70% cpu@55.437C soc2@54.906C soc0@53.937C gpu@55.093C tj@55.562C soc1@54.718C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1594mW VDD_SOC 1680mW/1663mW
04-18-2026 15:24:37 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [3%@1510,3%@1510,0%@1510,0%@1510,0%@729,70%@729] GR3D_FREQ 54% cpu@55.468C soc2@54.906C soc0@54.062C gpu@55.125C tj@55.468C soc1@54.781C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1594mW VDD_SOC 1680mW/1663mW
04-18-2026 15:24:38 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [1%@1510,0%@1510,3%@729,0%@729,13%@729,59%@729] GR3D_FREQ 66% cpu@55.531C soc2@54.937C soc0@53.937C gpu@55.281C tj@55.531C soc1@54.75C VDD_IN 6560mW/6534mW VDD_CPU_GPU_CV 1637mW/1594mW VDD_SOC 1640mW/1663mW
04-18-2026 15:24:38 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [1%@1510,0%@1510,0%@729,1%@729,0%@729,69%@729] GR3D_FREQ 54% cpu@55.375C soc2@54.906C soc0@54.093C gpu@55.5C tj@55.5C soc1@54.812C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1594mW VDD_SOC 1640mW/1662mW
04-18-2026 15:24:39 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [5%@1510,1%@1510,0%@729,1%@729,0%@729,67%@729] GR3D_FREQ 66% cpu@55.437C soc2@54.812C soc0@53.968C gpu@55.125C tj@55.437C soc1@54.843C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1594mW VDD_SOC 1640mW/1662mW
04-18-2026 15:24:39 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [1%@1510,0%@1510,1%@1510,0%@1510,0%@729,70%@729] GR3D_FREQ 56% cpu@55.718C soc2@54.843C soc0@53.937C gpu@55.5C tj@55.5C soc1@54.781C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1637mW/1595mW VDD_SOC 1640mW/1662mW
04-18-2026 15:24:40 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [1%@1510,1%@1510,0%@1510,2%@1510,0%@729,66%@729] GR3D_FREQ 76% cpu@55.437C soc2@54.781C soc0@53.906C gpu@55.031C tj@55.437C soc1@54.937C VDD_IN 6560mW/6534mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1680mW/1662mW
04-18-2026 15:24:40 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [0%@1510,0%@1510,1%@1510,1%@1510,0%@729,70%@729] GR3D_FREQ 63% cpu@55.593C soc2@54.906C soc0@53.906C gpu@55.156C tj@55.593C soc1@54.843C VDD_IN 6560mW/6534mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1680mW/1662mW
04-18-2026 15:24:41 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [0%@1510,3%@1510,0%@1510,2%@1510,0%@729,71%@729] GR3D_FREQ 76% cpu@55.593C soc2@54.781C soc0@53.812C gpu@55C tj@55.593C soc1@54.812C VDD_IN 6560mW/6534mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1677mW/1662mW
04-18-2026 15:24:41 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [3%@1510,0%@1510,0%@1510,1%@1510,0%@729,69%@729] GR3D_FREQ 70% cpu@55.562C soc2@54.968C soc0@53.812C gpu@55.125C tj@55.562C soc1@54.843C VDD_IN 6560mW/6535mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1637mW/1662mW
04-18-2026 15:24:42 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [1%@1510,0%@1510,0%@1510,0%@1510,0%@729,68%@729] GR3D_FREQ 76% cpu@55.5C soc2@54.906C soc0@53.968C gpu@55.062C tj@55.5C soc1@54.812C VDD_IN 6560mW/6535mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1677mW/1662mW
04-18-2026 15:24:42 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [3%@1510,0%@1510,3%@1510,0%@1510,1%@729,69%@729] GR3D_FREQ 70% cpu@55.375C soc2@54.875C soc0@54C gpu@55.093C tj@55.718C soc1@54.718C VDD_IN 6520mW/6535mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1640mW/1662mW
04-18-2026 15:24:43 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [0%@1510,1%@729,3%@729,0%@729,0%@729,70%@729] GR3D_FREQ 73% cpu@55.5C soc2@54.875C soc0@53.968C gpu@55.218C tj@55.5C soc1@54.843C VDD_IN 6520mW/6535mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1680mW/1662mW
04-18-2026 15:24:43 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [2%@1510,1%@1510,0%@1510,0%@1510,3%@729,70%@729] GR3D_FREQ 72% cpu@55.5C soc2@54.875C soc0@53.937C gpu@55.093C tj@55.5C soc1@54.75C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1680mW/1662mW
04-18-2026 15:24:44 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [1%@1510,0%@1510,0%@1510,0%@916,0%@729,68%@729] GR3D_FREQ 59% cpu@55.468C soc2@54.937C soc0@53.906C gpu@55.218C tj@55.343C soc1@54.781C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1594mW/1595mW VDD_SOC 1680mW/1663mW
04-18-2026 15:24:44 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [1%@1510,1%@1510,0%@1510,1%@1510,0%@729,72%@729] GR3D_FREQ 76% cpu@55.468C soc2@54.843C soc0@53.906C gpu@55.375C tj@55.468C soc1@54.937C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1680mW/1663mW
04-18-2026 15:24:45 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [0%@1510,0%@1510,0%@1510,0%@1510,0%@729,69%@729] GR3D_FREQ 76% cpu@55.687C soc2@54.843C soc0@53.937C gpu@55.625C tj@55.687C soc1@54.968C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1640mW/1662mW
04-18-2026 15:24:45 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [2%@1510,1%@729,1%@729,0%@729,0%@729,68%@729] GR3D_FREQ 72% cpu@55.875C soc2@54.906C soc0@53.937C gpu@55.093C tj@55.875C soc1@54.937C VDD_IN 6560mW/6534mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1640mW/1662mW
04-18-2026 15:24:46 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [3%@1510,1%@729,0%@729,1%@729,1%@729,70%@729] GR3D_FREQ 60% cpu@55.593C soc2@54.906C soc0@53.937C gpu@55.156C tj@55.593C soc1@54.937C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1640mW/1662mW
04-18-2026 15:24:46 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [1%@1510,0%@1510,0%@1510,0%@1510,1%@729,69%@729] GR3D_FREQ 76% cpu@55.562C soc2@54.968C soc0@53.843C gpu@55.093C tj@55.562C soc1@54.968C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1640mW/1662mW
04-18-2026 15:24:47 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [1%@1510,1%@1510,3%@1510,5%@1510,0%@729,68%@729] GR3D_FREQ 53% cpu@55.75C soc2@54.968C soc0@53.875C gpu@55.125C tj@55.75C soc1@54.781C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1640mW/1662mW
04-18-2026 15:24:47 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [2%@1510,0%@1510,0%@1510,3%@1510,0%@729,69%@729] GR3D_FREQ 65% cpu@55.5C soc2@55C soc0@53.937C gpu@55.187C tj@55.5C soc1@54.843C VDD_IN 6560mW/6534mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1640mW/1661mW
04-18-2026 15:24:48 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [0%@1510,5%@1510,0%@1510,1%@1510,64%@729,3%@729] GR3D_FREQ 61% cpu@55.562C soc2@54.968C soc0@54.125C gpu@55.125C tj@55.562C soc1@54.843C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1640mW/1661mW
04-18-2026 15:24:48 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [0%@1510,0%@1510,0%@1510,0%@1510,69%@729,0%@729] GR3D_FREQ 71% cpu@55.406C soc2@54.968C soc0@54.062C gpu@55.281C tj@55.406C soc1@54.875C VDD_IN 6560mW/6534mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1640mW/1661mW
04-18-2026 15:24:49 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [1%@1510,0%@1510,3%@1510,0%@1510,68%@729,3%@729] GR3D_FREQ 56% cpu@55.531C soc2@55C soc0@53.937C gpu@55.406C tj@55.531C soc1@54.718C VDD_IN 6560mW/6534mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1637mW/1661mW
04-18-2026 15:24:49 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [2%@1510,0%@1510,0%@729,0%@729,69%@729,0%@729] GR3D_FREQ 65% cpu@55.406C soc2@54.937C soc0@54C gpu@55.343C tj@55.406C soc1@54.781C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1637mW/1661mW
04-18-2026 15:24:50 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [1%@1510,0%@1510,0%@1510,3%@1510,25%@729,44%@729] GR3D_FREQ 62% cpu@55.437C soc2@54.75C soc0@54.031C gpu@55.375C tj@55.437C soc1@55.031C VDD_IN 6560mW/6534mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1677mW/1661mW
04-18-2026 15:24:50 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [3%@1510,3%@1510,3%@1510,0%@1510,0%@729,69%@729] GR3D_FREQ 53% cpu@55.625C soc2@54.875C soc0@53.875C gpu@55.031C tj@55.5C soc1@55.031C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1637mW/1660mW
04-18-2026 15:24:51 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [0%@1510,1%@1510,1%@1510,1%@1510,0%@729,68%@729] GR3D_FREQ 74% cpu@55.781C soc2@54.875C soc0@53.906C gpu@55.093C tj@55.781C soc1@54.906C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1640mW/1660mW
04-18-2026 15:24:51 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [0%@1510,0%@1510,3%@1510,0%@1510,1%@729,70%@729] GR3D_FREQ 54% cpu@55.468C soc2@54.875C soc0@53.937C gpu@55.593C tj@55.593C soc1@54.906C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1640mW/1660mW
04-18-2026 15:24:52 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [1%@1510,1%@1510,0%@1510,1%@1510,0%@729,69%@729] GR3D_FREQ 63% cpu@55.687C soc2@54.812C soc0@53.843C gpu@55.125C tj@55.687C soc1@54.812C VDD_IN 6560mW/6534mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1637mW/1660mW
04-18-2026 15:24:53 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [1%@1510,1%@1510,1%@1510,3%@1510,0%@729,68%@729] GR3D_FREQ 54% cpu@55.75C soc2@54.968C soc0@53.843C gpu@55.218C tj@55.75C soc1@54.906C VDD_IN 6560mW/6535mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1637mW/1660mW
04-18-2026 15:24:53 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [3%@1510,0%@1510,0%@1510,1%@1510,0%@729,70%@729] GR3D_FREQ 66% cpu@55.562C soc2@55C soc0@53.812C gpu@55.218C tj@55.562C soc1@54.812C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1637mW/1659mW
04-18-2026 15:24:54 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [1%@1510,1%@1510,1%@1510,0%@1510,57%@729,9%@729] GR3D_FREQ 59% cpu@55.593C soc2@54.937C soc0@54.062C gpu@55.25C tj@55.593C soc1@54.812C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1680mW/1660mW
04-18-2026 15:24:54 RAM 4862/7620MB (lfb 28x4MB) SWAP 2418/3810MB (cached 21MB) CPU [0%@1510,0%@1510,0%@1510,1%@1510,70%@729,0%@729] GR3D_FREQ 58% cpu@55.375C soc2@54.906C soc0@54.093C gpu@55.25C tj@55.375C soc1@54.75C VDD_IN 6520mW/6534mW VDD_CPU_GPU_CV 1597mW/1595mW VDD_SOC 1640mW/1659mW
