04-18-2026 16:22:23 RAM 5149/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [3%@883,2%@883,0%@883,0%@883,97%@1510,0%@1510] GR3D_FREQ 67% cpu@56.625C soc2@55.468C soc0@54.531C gpu@55.906C tj@56.625C soc1@55.531C VDD_IN 6290mW/6290mW VDD_CPU_GPU_CV 1557mW/1557mW VDD_SOC 1600mW/1600mW
04-18-2026 16:22:56 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [1%@1510,0%@729,2%@729,0%@729,0%@1510,98%@1510] GR3D_FREQ 62% cpu@56.562C soc2@55.625C soc0@54.812C gpu@55.937C tj@56.562C soc1@55.531C VDD_IN 7108mW/7081mW VDD_CPU_GPU_CV 2109mW/2101mW VDD_SOC 1674mW/1670mW
04-18-2026 16:22:57 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [5%@1510,0%@1510,2%@1510,0%@1510,1%@1510,100%@1510] GR3D_FREQ 58% cpu@56.468C soc2@55.718C soc0@54.687C gpu@56.468C tj@56.468C soc1@55.531C VDD_IN 7068mW/7080mW VDD_CPU_GPU_CV 2109mW/2101mW VDD_SOC 1674mW/1670mW
04-18-2026 16:22:57 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [0%@1510,0%@1510,0%@729,1%@729,0%@1510,100%@1510] GR3D_FREQ 62% cpu@56.562C soc2@55.687C soc0@54.718C gpu@56.062C tj@56.562C soc1@55.5C VDD_IN 7108mW/7081mW VDD_CPU_GPU_CV 2149mW/2102mW VDD_SOC 1674mW/1670mW
04-18-2026 16:22:58 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [0%@1510,1%@1510,0%@729,0%@729,3%@1510,98%@1510] GR3D_FREQ 58% cpu@56.843C soc2@55.687C soc0@54.687C gpu@56.093C tj@56.843C soc1@55.75C VDD_IN 7108mW/7081mW VDD_CPU_GPU_CV 2149mW/2102mW VDD_SOC 1674mW/1670mW
04-18-2026 16:22:58 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [1%@1510,0%@729,1%@729,0%@729,0%@1510,100%@1510] GR3D_FREQ 58% cpu@56.937C soc2@55.687C soc0@54.656C gpu@56C tj@56.937C soc1@55.687C VDD_IN 7108mW/7082mW VDD_CPU_GPU_CV 2149mW/2103mW VDD_SOC 1674mW/1670mW
04-18-2026 16:22:59 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [0%@1510,0%@1510,1%@1510,0%@1510,3%@1510,98%@1510] GR3D_FREQ 63% cpu@56.75C soc2@55.593C soc0@54.625C gpu@56.062C tj@56.75C soc1@55.625C VDD_IN 7108mW/7082mW VDD_CPU_GPU_CV 2149mW/2104mW VDD_SOC 1674mW/1670mW
04-18-2026 16:22:59 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [0%@1510,3%@1510,0%@1510,1%@1510,0%@1510,100%@1510] GR3D_FREQ 67% cpu@56.718C soc2@55.812C soc0@54.656C gpu@56.125C tj@56.718C soc1@55.625C VDD_IN 7108mW/7082mW VDD_CPU_GPU_CV 2109mW/2104mW VDD_SOC 1674mW/1670mW
04-18-2026 16:23:00 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [0%@1510,0%@729,0%@729,0%@729,0%@1510,100%@1510] GR3D_FREQ 62% cpu@56.562C soc2@55.843C soc0@54.75C gpu@56.062C tj@56.562C soc1@55.531C VDD_IN 7068mW/7082mW VDD_CPU_GPU_CV 2109mW/2104mW VDD_SOC 1674mW/1670mW
04-18-2026 16:23:00 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [0%@1510,0%@1510,0%@1510,3%@1510,1%@1510,98%@1510] GR3D_FREQ 59% cpu@56.687C soc2@55.718C soc0@54.781C gpu@56.062C tj@56.687C soc1@55.531C VDD_IN 7068mW/7082mW VDD_CPU_GPU_CV 2109mW/2104mW VDD_SOC 1674mW/1670mW
04-18-2026 16:23:01 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [1%@1510,0%@729,0%@729,0%@729,0%@1510,100%@1510] GR3D_FREQ 62% cpu@56.5C soc2@55.687C soc0@54.812C gpu@56.281C tj@56.5C soc1@55.531C VDD_IN 7068mW/7082mW VDD_CPU_GPU_CV 2109mW/2104mW VDD_SOC 1674mW/1670mW
04-18-2026 16:23:01 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [1%@1510,0%@1510,1%@1510,1%@1510,1%@1510,100%@1510] GR3D_FREQ 62% cpu@56.437C soc2@55.75C soc0@54.687C gpu@56.125C tj@56.437C soc1@55.531C VDD_IN 7068mW/7081mW VDD_CPU_GPU_CV 2109mW/2104mW VDD_SOC 1674mW/1670mW
04-18-2026 16:23:02 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [1%@1510,0%@1510,0%@729,0%@729,1%@1510,98%@1510] GR3D_FREQ 62% cpu@56.906C soc2@55.687C soc0@54.75C gpu@56.25C tj@56.906C soc1@55.781C VDD_IN 7068mW/7081mW VDD_CPU_GPU_CV 2109mW/2104mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:02 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [68%@1510,0%@1510,0%@1510,0%@1510,3%@729,31%@729] GR3D_FREQ 60% cpu@56.343C soc2@55.843C soc0@54.656C gpu@56.062C tj@56.343C soc1@55.75C VDD_IN 7068mW/7081mW VDD_CPU_GPU_CV 2109mW/2104mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:03 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [100%@1510,1%@1510,1%@1510,1%@1510,0%@729,0%@729] GR3D_FREQ 60% cpu@56.656C soc2@55.843C soc0@54.625C gpu@56.281C tj@56.656C soc1@55.687C VDD_IN 7108mW/7081mW VDD_CPU_GPU_CV 2109mW/2104mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:03 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [100%@1510,1%@1510,0%@1510,0%@1510,0%@729,0%@729] GR3D_FREQ 55% cpu@56.625C soc2@55.875C soc0@54.656C gpu@56.062C tj@56.625C soc1@55.687C VDD_IN 7068mW/7081mW VDD_CPU_GPU_CV 2109mW/2104mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:04 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [100%@1510,1%@1510,0%@1510,1%@1510,1%@729,0%@729] GR3D_FREQ 67% cpu@56.406C soc2@55.906C soc0@54.875C gpu@56.218C tj@56.406C soc1@55.593C VDD_IN 7068mW/7081mW VDD_CPU_GPU_CV 2109mW/2104mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:04 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [98%@1510,0%@1510,0%@1510,1%@1510,0%@729,1%@729] GR3D_FREQ 76% cpu@56.5C soc2@55.843C soc0@54.75C gpu@56.156C tj@56.5C soc1@55.593C VDD_IN 7068mW/7081mW VDD_CPU_GPU_CV 2109mW/2104mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:05 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [30%@1510,1%@729,1%@729,0%@729,70%@1510,0%@1510] GR3D_FREQ 72% cpu@56.593C soc2@55.718C soc0@54.687C gpu@56.218C tj@56.593C soc1@55.593C VDD_IN 7068mW/7081mW VDD_CPU_GPU_CV 2109mW/2104mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:05 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [2%@1510,1%@729,3%@729,0%@729,100%@1510,1%@1510] GR3D_FREQ 68% cpu@56.593C soc2@55.718C soc0@54.718C gpu@56.5C tj@56.593C soc1@55.531C VDD_IN 7108mW/7081mW VDD_CPU_GPU_CV 2109mW/2104mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:06 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [0%@1510,1%@1510,1%@729,0%@729,98%@1510,0%@1510] GR3D_FREQ 67% cpu@57.062C soc2@55.812C soc0@54.656C gpu@56C tj@57.062C soc1@55.781C VDD_IN 7108mW/7081mW VDD_CPU_GPU_CV 2109mW/2104mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:06 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [2%@1510,0%@729,0%@729,1%@729,100%@1510,1%@1510] GR3D_FREQ 62% cpu@56.531C soc2@55.781C soc0@54.75C gpu@56.156C tj@56.531C soc1@55.75C VDD_IN 7108mW/7082mW VDD_CPU_GPU_CV 2149mW/2105mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:07 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [0%@1510,1%@1510,1%@729,0%@729,98%@1510,1%@1510] GR3D_FREQ 61% cpu@56.781C soc2@55.75C soc0@54.656C gpu@56C tj@56.781C soc1@55.75C VDD_IN 7108mW/7082mW VDD_CPU_GPU_CV 2109mW/2105mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:07 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [3%@1510,0%@1510,0%@729,3%@729,100%@1510,0%@1510] GR3D_FREQ 58% cpu@56.812C soc2@55.718C soc0@54.718C gpu@56.156C tj@56.812C soc1@55.718C VDD_IN 7108mW/7082mW VDD_CPU_GPU_CV 2149mW/2106mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:08 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [0%@1510,0%@1510,0%@729,0%@729,100%@1510,1%@1510] GR3D_FREQ 58% cpu@56.593C soc2@55.875C soc0@54.687C gpu@56.093C tj@57C soc1@55.687C VDD_IN 7108mW/7083mW VDD_CPU_GPU_CV 2109mW/2106mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:09 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [3%@1510,0%@1510,2%@729,2%@729,98%@1510,0%@1510] GR3D_FREQ 82% cpu@56.75C soc2@55.906C soc0@54.593C gpu@56.062C tj@56.75C soc1@55.593C VDD_IN 7148mW/7083mW VDD_CPU_GPU_CV 2149mW/2106mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:09 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [0%@1510,1%@729,3%@729,0%@729,100%@1510,0%@1510] GR3D_FREQ 74% cpu@56.812C soc2@55.718C soc0@54.875C gpu@56.093C tj@56.812C soc1@55.562C VDD_IN 7108mW/7084mW VDD_CPU_GPU_CV 2109mW/2106mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:10 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [3%@1510,0%@1510,0%@729,2%@729,100%@1510,0%@1510] GR3D_FREQ 75% cpu@56.625C soc2@55.75C soc0@54.812C gpu@56.25C tj@56.625C soc1@55.562C VDD_IN 7108mW/7084mW VDD_CPU_GPU_CV 2149mW/2107mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:10 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [0%@1510,1%@1510,7%@729,1%@729,98%@1510,0%@1510] GR3D_FREQ 71% cpu@56.562C soc2@55.75C soc0@54.875C gpu@56.093C tj@56.562C soc1@55.593C VDD_IN 7108mW/7084mW VDD_CPU_GPU_CV 2149mW/2107mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:11 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [2%@1510,3%@1510,1%@729,0%@729,100%@1510,1%@1510] GR3D_FREQ 62% cpu@56.468C soc2@55.75C soc0@54.718C gpu@56.25C tj@56.468C soc1@55.562C VDD_IN 7108mW/7084mW VDD_CPU_GPU_CV 2149mW/2107mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:11 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [0%@1510,1%@1510,1%@729,0%@729,98%@1510,0%@1510] GR3D_FREQ 58% cpu@56.593C soc2@55.718C soc0@54.781C gpu@56C tj@56.593C soc1@55.843C VDD_IN 7108mW/7085mW VDD_CPU_GPU_CV 2109mW/2107mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:12 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [1%@1510,0%@729,0%@729,0%@729,100%@1510,0%@1510] GR3D_FREQ 61% cpu@56.937C soc2@55.75C soc0@54.718C gpu@56.218C tj@56.937C soc1@55.75C VDD_IN 7108mW/7085mW VDD_CPU_GPU_CV 2149mW/2108mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:12 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [1%@1510,0%@729,1%@729,0%@729,100%@1510,1%@1510] GR3D_FREQ 59% cpu@56.562C soc2@55.75C soc0@54.718C gpu@56.593C tj@56.593C soc1@55.875C VDD_IN 7108mW/7085mW VDD_CPU_GPU_CV 2149mW/2108mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:13 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [1%@1510,1%@729,0%@729,1%@729,98%@1510,1%@1510] GR3D_FREQ 63% cpu@56.781C soc2@55.718C soc0@54.656C gpu@56.062C tj@56.781C soc1@55.687C VDD_IN 7108mW/7085mW VDD_CPU_GPU_CV 2109mW/2108mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:13 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [2%@1510,0%@1510,0%@729,2%@729,100%@1510,0%@1510] GR3D_FREQ 66% cpu@56.75C soc2@55.781C soc0@54.593C gpu@56.468C tj@56.75C soc1@55.718C VDD_IN 7108mW/7086mW VDD_CPU_GPU_CV 2109mW/2108mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:14 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [1%@1510,1%@1510,1%@729,1%@729,100%@1510,0%@1510] GR3D_FREQ 62% cpu@56.625C soc2@55.843C soc0@54.593C gpu@56C tj@56.625C soc1@55.625C VDD_IN 7108mW/7086mW VDD_CPU_GPU_CV 2109mW/2108mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:14 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [1%@1510,0%@1510,1%@729,1%@729,98%@1510,0%@1510] GR3D_FREQ 63% cpu@56.687C soc2@55.843C soc0@54.906C gpu@56.125C tj@56.687C soc1@55.687C VDD_IN 7108mW/7086mW VDD_CPU_GPU_CV 2149mW/2109mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:15 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [2%@1510,1%@729,1%@729,0%@729,100%@1510,0%@1510] GR3D_FREQ 67% cpu@56.562C soc2@55.812C soc0@54.875C gpu@55.937C tj@56.562C soc1@55.625C VDD_IN 7148mW/7087mW VDD_CPU_GPU_CV 2149mW/2109mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:15 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [1%@1510,1%@1510,0%@729,0%@729,98%@1510,0%@1510] GR3D_FREQ 65% cpu@56.562C soc2@55.718C soc0@54.781C gpu@56.062C tj@56.562C soc1@55.531C VDD_IN 7108mW/7087mW VDD_CPU_GPU_CV 2149mW/2109mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:16 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [5%@1510,0%@729,2%@729,1%@729,100%@1510,0%@1510] GR3D_FREQ 58% cpu@56.5C soc2@55.75C soc0@54.75C gpu@56.156C tj@56.5C soc1@55.593C VDD_IN 7108mW/7087mW VDD_CPU_GPU_CV 2149mW/2110mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:16 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [1%@1510,3%@729,1%@729,1%@729,100%@1510,1%@1510] GR3D_FREQ 59% cpu@56.531C soc2@55.656C soc0@54.718C gpu@56.062C tj@56.531C soc1@55.875C VDD_IN 7108mW/7087mW VDD_CPU_GPU_CV 2109mW/2110mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:17 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [0%@1510,1%@1510,1%@729,3%@729,98%@1510,0%@1510] GR3D_FREQ 63% cpu@56.718C soc2@55.75C soc0@54.75C gpu@56.156C tj@56.718C soc1@55.781C VDD_IN 7108mW/7087mW VDD_CPU_GPU_CV 2149mW/2110mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:17 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [1%@1510,0%@1510,0%@729,0%@729,100%@1510,0%@1510] GR3D_FREQ 64% cpu@56.906C soc2@55.75C soc0@54.687C gpu@56.406C tj@56.906C soc1@55.687C VDD_IN 7108mW/7088mW VDD_CPU_GPU_CV 2109mW/2110mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:18 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [0%@1510,0%@1510,0%@729,0%@729,100%@1510,1%@1510] GR3D_FREQ 67% cpu@56.687C soc2@55.718C soc0@54.625C gpu@56.156C tj@56.562C soc1@55.718C VDD_IN 7108mW/7088mW VDD_CPU_GPU_CV 2109mW/2110mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:18 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [1%@1510,0%@1510,0%@729,0%@729,98%@1510,0%@1510] GR3D_FREQ 65% cpu@56.718C soc2@55.843C soc0@54.656C gpu@56.343C tj@56.718C soc1@55.625C VDD_IN 7108mW/7088mW VDD_CPU_GPU_CV 2109mW/2110mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:19 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [2%@1510,0%@1510,2%@1510,0%@1510,100%@1510,0%@1510] GR3D_FREQ 60% cpu@56.843C soc2@55.843C soc0@54.937C gpu@55.937C tj@56.843C soc1@55.593C VDD_IN 7108mW/7088mW VDD_CPU_GPU_CV 2109mW/2110mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:19 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [1%@1510,5%@1510,1%@729,0%@729,98%@1510,0%@1510] GR3D_FREQ 59% cpu@56.625C soc2@55.781C soc0@54.875C gpu@56.25C tj@56.625C soc1@55.718C VDD_IN 7068mW/7088mW VDD_CPU_GPU_CV 2109mW/2110mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:20 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [0%@1510,0%@1510,0%@729,1%@729,100%@1510,0%@1510] GR3D_FREQ 68% cpu@56.75C soc2@55.812C soc0@54.875C gpu@56.562C tj@56.75C soc1@55.625C VDD_IN 7108mW/7088mW VDD_CPU_GPU_CV 2109mW/2110mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:20 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [3%@1510,0%@729,1%@729,0%@729,100%@1510,1%@1510] GR3D_FREQ 59% cpu@56.656C soc2@55.718C soc0@54.843C gpu@56.062C tj@56.656C soc1@55.593C VDD_IN 7108mW/7088mW VDD_CPU_GPU_CV 2149mW/2110mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:21 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [2%@1510,1%@1510,1%@729,1%@729,98%@1510,3%@1510] GR3D_FREQ 61% cpu@56.562C soc2@55.843C soc0@54.75C gpu@56.437C tj@56.562C soc1@55.937C VDD_IN 7108mW/7088mW VDD_CPU_GPU_CV 2149mW/2111mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:21 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [0%@1510,1%@729,0%@729,1%@729,100%@1510,0%@1510] GR3D_FREQ 63% cpu@56.937C soc2@55.812C soc0@54.687C gpu@56.062C tj@56.937C soc1@55.906C VDD_IN 7108mW/7089mW VDD_CPU_GPU_CV 2109mW/2111mW VDD_SOC 1674mW/1671mW
04-18-2026 16:23:22 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [1%@1510,0%@1510,1%@729,3%@729,100%@1510,0%@1510] GR3D_FREQ 67% cpu@56.562C soc2@55.812C soc0@54.718C gpu@56.125C tj@56.562C soc1@55.75C VDD_IN 7108mW/7089mW VDD_CPU_GPU_CV 2109mW/2111mW VDD_SOC 1674mW/1672mW
04-18-2026 16:23:22 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [0%@1510,0%@1510,1%@729,0%@729,98%@1510,0%@1510] GR3D_FREQ 65% cpu@56.812C soc2@55.718C soc0@54.656C gpu@56C tj@56.812C soc1@55.781C VDD_IN 7108mW/7089mW VDD_CPU_GPU_CV 2109mW/2111mW VDD_SOC 1674mW/1672mW
04-18-2026 16:23:23 RAM 5150/7620MB (lfb 10x4MB) SWAP 3487/3810MB (cached 42MB) CPU [3%@1510,1%@1510,1%@729,1%@729,100%@1510,3%@1510] GR3D_FREQ 63% cpu@56.906C soc2@55.781C soc0@54.687C gpu@56.156C tj@56.906C soc1@55.75C VDD_IN 7108mW/7089mW VDD_CPU_GPU_CV 2109mW/2111mW VDD_SOC 1674mW/1672mW
