Runs,Strategy,Start_frame,End_frame,Total_frames
1,BSS,899,646,861
1,BSS,800,646,960
1,BSS,249,648,715
1,BSS,90,648,556
1,BSS,89,646,557
1,BSS,625,648,1091
1,BSS,149,646,497
1,BSS,683,648,35
1,BSS,490,646,156
1,BSS,1014,648,366
1,BSS,69,648,535
1,BSS,1056,646,704
1,BSS,116,648,582
1,BSS,681,646,1079
1,BSS,1087,646,673
1,BSS,418,646,228
1,BSS,524,648,990
1,BSS,1092,648,444
1,BSS,1090,646,670
1,BSS,890,646,870
1,BSS,458,648,924
1,BSS,972,646,788
1,BSS,707,646,1053
1,BSS,952,646,808
1,BSS,1098,646,662
1,BSS,698,646,1062
1,BSS,7,646,639
1,BSS,887,646,873
1,BSS,587,648,1053
1,BSS,136,646,510
1,BSS,930,646,830
1,BSS,848,646,912
1,BSS,466,648,932
1,BSS,603,646,43
1,BSS,165,646,481
1,BSS,320,648,786
1,BSS,580,646,66
1,BSS,446,646,200
1,BSS,701,646,1059
1,BSS,130,648,596
1,BSS,135,646,511
1,BSS,695,646,1065
1,BSS,979,646,781
1,BSS,1043,646,717
1,BSS,541,646,105
1,BSS,156,648,622
1,BSS,542,648,1008
1,BSS,460,646,186
1,BSS,1009,648,361
1,BSS,430,648,896
1,BSS,132,646,514
1,BSS,380,648,846
1,BSS,803,648,155
1,BSS,228,648,694
1,BSS,1049,646,711
1,BSS,956,648,308
1,BSS,986,648,338
1,BSS,309,646,337
1,BSS,1046,648,398
1,BSS,604,646,42
1,BSS,918,646,842
1,BSS,120,648,586
1,BSS,559,646,87
1,BSS,401,646,245
1,BSS,939,646,821
1,BSS,786,646,974
1,BSS,737,648,89
1,BSS,764,648,116
1,BSS,810,648,162
1,BSS,444,646,202
1,BSS,734,648,86
1,BSS,1050,646,710
1,BSS,957,646,803
1,BSS,952,648,304
1,BSS,713,648,65
1,BSS,655,646,1105
1,BSS,332,648,798
1,BSS,547,646,99
1,BSS,621,648,1087
1,BSS,901,646,859
1,BSS,1098,648,450
1,BSS,933,646,827
1,BSS,448,648,914
1,BSS,175,648,641
1,BSS,822,646,938
1,BSS,573,648,1039
1,BSS,678,646,1082
1,BSS,291,648,757
1,BSS,486,648,952
1,BSS,1012,646,748
1,BSS,48,646,598
1,BSS,596,646,50
1,BSS,1094,648,446
1,BSS,54,648,520
1,BSS,101,648,567
1,BSS,211,646,435
1,BSS,873,648,225
1,BSS,468,646,178
1,BSS,288,648,754
1,BSS,99,646,547
1,BSS,414,648,880
1,BSS,326,646,320
1,BSS,1027,646,733
1,BSS,398,648,864
1,BSS,63,648,529
1,BSS,481,648,947
1,BSS,1031,648,383
1,BSS,978,648,330
1,BSS,1027,648,379
1,BSS,1009,646,751
1,BSS,996,648,348
1,BSS,347,648,813
1,BSS,756,648,108
1,BSS,175,648,641
1,BSS,41,646,605
1,BSS,379,646,267
1,BSS,1112,648,464
1,BSS,438,648,904
1,BSS,311,646,335
1,BSS,535,648,1001
1,BSS,468,648,934
1,BSS,44,646,602
1,BSS,162,646,484
1,BSS,898,648,250
1,BSS,18,648,484
1,BSS,915,646,845
1,BSS,325,648,791
1,BSS,1016,648,368
1,BSS,408,646,238
1,BSS,221,646,425
1,BSS,266,646,380
1,BSS,591,648,1057
1,BSS,475,646,171
1,BSS,632,648,1098
1,BSS,70,648,536
1,BSS,140,646,506
1,BSS,216,646,430
1,BSS,301,646,345
1,BSS,523,646,123
1,BSS,214,648,680
1,BSS,290,648,756
1,BSS,334,646,312
1,BSS,35,648,501
1,BSS,253,646,393
1,BSS,817,648,169
1,BSS,844,646,916
1,BSS,896,648,248
1,BSS,1066,646,694
1,BSS,417,648,883
1,BSS,220,646,426
1,BSS,812,648,164
1,BSS,903,646,857
1,BSS,916,646,844
1,BSS,883,646,877
1,BSS,95,648,561
1,BSS,597,648,1063
1,BSS,935,648,287
1,BSS,957,646,803
1,BSS,732,646,1028
1,BSS,600,648,1066
1,BSS,861,646,899
1,BSS,231,648,697
1,BSS,339,646,307
1,BSS,777,646,983
1,BSS,792,648,144
1,BSS,155,646,491
1,BSS,957,648,309
1,BSS,140,646,506
1,BSS,809,646,951
1,BSS,17,646,629
1,BSS,681,646,1079
1,BSS,948,646,812
1,BSS,860,646,900
1,BSS,496,646,150
1,BSS,816,646,944
1,BSS,112,648,578
1,BSS,565,646,81
1,BSS,175,646,471
1,BSS,1067,646,693
1,BSS,1042,646,718
1,BSS,1081,648,433
1,BSS,55,646,591
1,BSS,114,646,532
1,BSS,480,648,946
1,BSS,250,646,396
1,BSS,83,646,563
1,BSS,38,646,608
1,BSS,995,646,765
1,BSS,357,646,289
1,BSS,686,648,38
1,BSS,161,646,485
1,BSS,57,646,589
1,BSS,531,648,997
1,BSS,491,646,155
1,BSS,245,648,711
1,BSS,375,648,841
1,BSS,679,646,1081
1,BSS,694,648,46
1,BSS,544,648,1010
1,BSS,241,646,405
1,BSS,719,648,71
1,BSS,1036,648,388
1,BSS,933,648,285
1,BSS,1029,646,731
1,BSS,635,646,11
1,BSS,906,648,258
1,BSS,723,648,75
1,BSS,1026,648,378
1,BSS,101,648,567
1,BSS,454,646,192
1,BSS,737,648,89
1,BSS,748,646,1012
1,BSS,1110,648,462
1,BSS,890,646,870
1,BSS,474,648,940
1,BSS,934,648,286
1,BSS,878,646,882
1,BSS,1024,646,736
1,BSS,437,648,903
1,BSS,640,646,6
1,BSS,163,646,483
1,BSS,267,646,379
1,BSS,334,646,312
1,BSS,323,646,323
1,BSS,745,646,1015
1,BSS,917,648,269
1,BSS,452,646,194
1,BSS,632,646,14
1,BSS,950,648,302
1,BSS,144,646,502
1,BSS,532,648,998
1,BSS,700,648,52
1,BSS,599,646,47
1,BSS,224,648,690
1,BSS,672,648,24
1,BSS,933,646,827
1,BSS,504,646,142
1,BSS,956,646,804
1,BSS,1020,648,372
1,BSS,1096,648,448
1,BSS,1016,648,368
1,BSS,201,646,445
1,BSS,1110,646,650
1,BSS,826,646,934
1,BSS,736,646,1024
1,BSS,109,646,537
1,BSS,609,648,1075
1,BSS,653,648,5
1,BSS,247,646,399
1,BSS,806,648,158
1,BSS,570,646,76
1,BSS,48,648,514
1,BSS,741,648,93
1,BSS,673,648,25
1,BSS,829,646,931
1,BSS,911,648,263
1,BSS,705,648,57
1,BSS,830,648,182
1,BSS,971,648,323
1,BSS,818,646,942
1,BSS,649,648,1
1,BSS,664,646,1096
1,BSS,464,646,182
1,BSS,498,648,964
1,BSS,71,648,537
1,BSS,425,646,221
1,BSS,1014,648,366
1,BSS,580,648,1046
1,BSS,910,646,850
1,BSS,870,646,890
1,BSS,915,646,845
1,BSS,559,646,87
1,BSS,358,646,288
1,BSS,118,646,528
1,BSS,271,646,375
1,BSS,661,648,13
1,BSS,595,646,51
1,BSS,604,648,1070
1,BSS,1089,646,671
1,BSS,698,646,1062
1,BSS,673,646,1087
1,BSS,135,646,511
1,BSS,746,648,98
1,BSS,550,648,1016
1,BSS,948,646,812
1,BSS,271,646,375
1,BSS,222,646,424
1,BSS,556,646,90
1,BSS,820,648,172
1,BSS,719,646,1041
1,BSS,776,648,128
1,BSS,784,648,136
1,BSS,620,648,1086
1,BSS,4,648,470
1,BSS,170,648,636
1,BSS,834,646,926
1,BSS,1098,648,450
1,BSS,439,648,905
1,BSS,846,646,914
1,BSS,500,646,146
1,BSS,47,646,599
1,BSS,502,646,144
1,BSS,84,648,550
1,BSS,37,646,609
1,BSS,89,648,555
1,BSS,746,648,98
1,BSS,350,648,816
1,BSS,597,646,49
1,BSS,844,646,916
1,BSS,986,646,774
1,BSS,379,648,845
1,BSS,88,648,554
1,BSS,723,648,75
1,BSS,603,648,1069
1,BSS,618,646,28
1,BSS,49,646,597
1,BSS,1056,646,704
1,BSS,307,648,773
1,BSS,315,648,781
1,BSS,47,646,599
1,BSS,954,646,806
1,BSS,263,646,383
1,BSS,272,646,374
1,BSS,323,648,789
1,BSS,134,648,600
1,BSS,237,646,409
1,BSS,969,646,791
1,BSS,97,648,563
1,BSS,710,648,62
1,BSS,294,646,352
1,BSS,318,646,328
1,BSS,1076,648,428
1,BSS,1059,648,411
1,BSS,324,646,322
1,BSS,398,648,864
1,BSS,590,646,56
1,BSS,523,646,123
1,BSS,1058,646,702
1,BSS,373,648,839
1,BSS,196,648,662
1,BSS,681,648,33
1,BSS,808,646,952
1,BSS,73,648,539
1,BSS,539,646,107
1,BSS,580,646,66
1,BSS,1077,646,683
1,BSS,878,648,230
1,BSS,370,648,836
1,BSS,579,646,67
1,BSS,217,648,683
1,BSS,950,648,302
1,BSS,435,648,901
1,BSS,795,648,147
1,BSS,742,648,94
1,BSS,399,648,865
1,BSS,967,646,793
1,BSS,361,648,827
1,BSS,488,648,954
1,BSS,92,648,558
1,BSS,745,648,97
1,BSS,869,648,221
1,BSS,416,646,230
1,BSS,870,646,890
1,BSS,1035,646,725
1,BSS,53,646,593
1,BSS,915,648,267
1,BSS,416,646,230
1,BSS,641,648,1107
1,BSS,800,648,152
1,BSS,600,646,46
1,BSS,649,648,1
1,BSS,1003,648,355
1,BSS,1090,646,670
1,BSS,878,648,230
1,BSS,779,646,981
1,BSS,680,646,1080
1,BSS,1049,648,401
1,BSS,241,646,405
1,BSS,484,648,950
1,BSS,845,646,915
1,BSS,272,646,374
1,BSS,854,648,206
1,BSS,412,646,234
1,BSS,79,648,545
1,BSS,729,646,1031
1,BSS,888,648,240
1,BSS,196,648,662
1,BSS,329,646,317
1,BSS,857,648,209
1,BSS,133,648,599
1,BSS,103,648,569
1,BSS,791,646,969
1,BSS,45,646,601
1,BSS,205,648,671
1,BSS,971,648,323
1,BSS,7,648,473
1,BSS,110,648,576
1,BSS,228,646,418
1,BSS,492,646,154
1,BSS,1076,646,684
1,BSS,1044,648,396
1,BSS,574,646,72
1,BSS,265,648,731
1,BSS,139,648,605
1,BSS,245,646,401
1,BSS,935,648,287
1,BSS,946,646,814
1,BSS,1009,648,361
1,BSS,805,646,955
1,BSS,29,646,617
1,BSS,384,646,262
1,BSS,263,648,729
1,BSS,532,646,114
1,BSS,99,646,547
1,BSS,712,646,1048
1,BSS,402,646,244
1,BSS,928,646,832
1,BSS,274,646,372
1,BSS,1044,646,716
1,BSS,276,646,370
1,BSS,273,648,739
1,BSS,770,646,990
1,BSS,148,648,614
1,BSS,321,648,787
1,BSS,561,646,85
1,BSS,350,648,816
1,BSS,221,648,687
1,BSS,688,646,1072
1,BSS,301,648,767
1,BSS,385,648,851
1,BSS,486,648,952
1,BSS,489,646,157
1,BSS,1082,648,434
1,BSS,333,646,313
1,BSS,142,646,504
1,BSS,117,648,583
1,BSS,926,648,278
1,BSS,708,648,60
1,BSS,574,648,1040
1,BSS,720,646,1040
1,BSS,363,646,283
1,BSS,730,648,82
1,BSS,1108,648,460
1,BSS,377,646,269
1,BSS,94,646,552
1,BSS,372,646,274
1,BSS,121,648,587
1,BSS,846,648,198
1,BSS,689,648,41
1,BSS,553,648,1019
1,BSS,810,648,162
1,BSS,327,648,793
1,BSS,800,646,960
1,BSS,67,648,533
1,BSS,483,646,163
1,BSS,680,646,1080
1,BSS,432,648,898
1,BSS,660,648,12
1,BSS,296,648,762
1,BSS,423,646,223
1,BSS,809,646,951
1,BSS,790,646,970
1,BSS,415,648,881
1,BSS,522,646,124
1,BSS,680,648,32
1,BSS,759,646,1001
1,BSS,884,648,236
1,BSS,1089,648,441
1,BSS,689,648,41
1,BSS,541,648,1007
1,BSS,404,646,242
1,BSS,446,646,200
1,BSS,1005,648,357
1,BSS,763,648,115
1,BSS,571,646,75
1,BSS,591,648,1057
1,BSS,651,646,1109
1,BSS,1076,648,428
1,BSS,972,646,788
1,BSS,342,646,304
1,BSS,70,646,576
1,BSS,204,648,670
1,BSS,76,648,542
1,BSS,1091,646,669
1,BSS,662,646,1098
1,BSS,661,646,1099
1,BSS,1068,646,692
1,BSS,54,648,520
1,BSS,98,646,548
1,BSS,558,648,1024
1,BSS,480,646,166
1,BSS,1017,648,369
1,BSS,48,648,514
1,BSS,92,646,554
1,BSS,468,648,934
1,BSS,1062,648,414
1,BSS,162,646,484
1,BSS,565,648,1031
1,BSS,294,646,352
1,BSS,208,648,674
1,BSS,848,646,912
1,BSS,954,648,306
1,BSS,598,646,48
1,BSS,762,648,114
1,BSS,302,646,344
1,BSS,381,646,265
1,BSS,376,648,842
1,BSS,153,646,493
1,BSS,291,646,355
1,BSS,913,648,265
1,BSS,879,648,231
1,BSS,527,648,993
1,BSS,141,648,607
1,BSS,751,648,103
1,BSS,172,648,638
1,BSS,604,646,42
1,BSS,550,646,96
1,BSS,200,648,666
1,BSS,567,648,1033
1,BSS,139,648,605
1,BSS,989,648,341
1,BSS,303,646,343
1,BSS,617,648,1083
1,BSS,591,646,55
1,BSS,920,648,272
1,BSS,1065,646,695
1,BSS,482,646,164
1,BSS,156,648,622
1,BSS,1092,648,444
1,BSS,248,646,398
1,BSS,398,648,864
1,BSS,62,648,528
1,BSS,510,648,976
1,BSS,949,646,811
1,BSS,413,646,233
1,BSS,492,648,958
1,BSS,25,646,621
1,BSS,761,646,999
1,BSS,904,648,256
1,BSS,89,646,557
1,BSS,539,646,107
1,BSS,135,646,511
1,BSS,515,646,131
1,BSS,194,648,660
1,BSS,872,648,224
1,BSS,711,648,63
1,BSS,79,648,545
1,BSS,483,648,949
1,BSS,299,648,765
1,BSS,408,646,238
1,BSS,508,648,974
1,BSS,471,648,937
1,BSS,297,648,763
1,BSS,466,648,932
1,BSS,185,648,651
1,BSS,857,648,209
1,BSS,341,648,807
1,BSS,581,646,65
1,BSS,266,648,732
1,BSS,570,646,76
1,BSS,380,648,846
1,BSS,824,648,176
1,BSS,351,646,295
1,BSS,28,648,494
1,BSS,66,646,580
1,BSS,746,648,98
1,BSS,34,648,500
1,BSS,1042,646,718
1,BSS,545,648,1011
1,BSS,127,648,593
1,BSS,382,648,848
1,BSS,901,648,253
1,BSS,3,648,469
1,BSS,614,646,32
1,BSS,420,648,886
1,BSS,885,648,237
1,BSS,681,648,33
1,BSS,348,646,298
1,BSS,369,646,277
1,BSS,439,646,207
1,BSS,627,646,19
1,BSS,401,646,245
1,BSS,100,648,566
1,BSS,71,648,537
1,BSS,645,648,1111
1,BSS,739,648,91
1,BSS,871,648,223
1,BSS,238,648,704
1,BSS,201,646,445
1,BSS,25,646,621
1,BSS,171,648,637
1,BSS,999,648,351
1,BSS,1033,646,727
1,BSS,485,648,951
1,BSS,193,646,453
1,BSS,136,646,510
1,BSS,806,646,954
1,BSS,63,646,583
1,BSS,321,648,787
1,BSS,239,648,705
1,BSS,199,648,665
1,BSS,793,648,145
1,BSS,338,648,804
1,BSS,336,646,310
1,BSS,629,648,1095
1,BSS,4,648,470
1,BSS,103,648,569
1,BSS,659,648,11
1,BSS,399,646,247
1,BSS,875,648,227
1,BSS,925,648,277
1,BSS,943,648,295
1,BSS,479,646,167
1,BSS,525,646,121
1,BSS,896,648,248
1,BSS,182,648,648
1,BSS,355,648,821
1,BSS,87,648,553
1,BSS,435,646,211
1,BSS,896,646,864
1,BSS,716,646,1044
1,BSS,595,646,51
1,BSS,187,648,653
1,BSS,409,648,875
1,BSS,455,648,921
1,BSS,207,648,673
1,BSS,429,646,217
1,BSS,462,646,184
1,BSS,686,648,38
1,BSS,1094,646,666
1,BSS,403,646,243
1,BSS,41,646,605
1,BSS,359,648,825
1,BSS,411,648,877
1,BSS,568,648,1034
1,BSS,119,646,527
1,BSS,404,646,242
1,BSS,207,646,439
1,BSS,478,648,944
1,BSS,1038,646,722
1,BSS,560,646,86
1,BSS,377,646,269
1,BSS,1037,648,389
1,BSS,995,646,765
1,BSS,758,646,1002
1,BSS,433,646,213
1,BSS,667,648,19
1,BSS,277,648,743
1,BSS,991,648,343
1,BSS,845,646,915
1,BSS,239,648,705
1,BSS,771,646,989
1,BSS,152,648,618
1,BSS,829,648,181
1,BSS,1004,648,356
1,BSS,520,648,986
1,BSS,593,648,1059
1,BSS,1088,646,672
1,BSS,771,648,123
1,BSS,581,646,65
1,BSS,412,646,234
1,BSS,909,648,261
1,BSS,853,648,205
1,BSS,353,648,819
1,BSS,598,646,48
1,BSS,91,646,555
1,BSS,498,646,148
1,BSS,389,646,257
1,BSS,473,646,173
1,BSS,595,648,1061
1,BSS,821,648,173
1,BSS,591,648,1057
1,BSS,827,648,179
1,BSS,218,646,428
1,BSS,417,648,883
1,BSS,873,648,225
1,BSS,36,646,610
1,BSS,1049,646,711
1,BSS,898,646,862
1,BSS,17,648,483
1,BSS,707,648,59
1,BSS,288,646,358
1,BSS,225,648,691
1,BSS,547,648,1013
1,BSS,862,648,214
1,BSS,988,646,772
1,BSS,715,648,67
1,BSS,152,648,618
1,BSS,960,648,312
1,BSS,337,648,803
1,BSS,905,646,855
1,BSS,1035,648,387
1,BSS,419,648,885
1,BSS,416,648,882
1,BSS,806,646,954
1,BSS,718,646,1042
1,BSS,445,648,911
1,BSS,454,646,192
1,BSS,705,648,57
1,BSS,731,648,83
1,BSS,455,648,921
1,BSS,129,648,595
1,BSS,89,648,555
1,BSS,976,648,328
1,BSS,865,646,895
1,BSS,500,648,966
1,BSS,353,646,293
1,BSS,566,648,1032
1,BSS,530,646,116
1,BSS,300,648,766
1,BSS,325,648,791
1,BSS,640,646,6
1,BSS,731,646,1029
1,BSS,865,648,217
1,BSS,1024,646,736
1,BSS,372,646,274
1,BSS,521,646,125
1,BSS,378,648,844
1,BSS,127,648,593
1,BSS,388,646,258
1,BSS,526,646,120
1,BSS,1073,646,687
1,BSS,613,646,33
1,BSS,66,648,532
1,BSS,1043,648,395
1,BSS,410,648,876
1,BSS,667,648,19
1,BSS,124,646,522
1,BSS,739,648,91
1,BSS,168,646,478
1,BSS,554,646,92
1,BSS,153,646,493
1,BSS,597,648,1063
1,BSS,171,648,637
1,BSS,291,646,355
1,BSS,1092,646,668
1,BSS,1102,646,658
1,BSS,59,648,525
1,BSS,284,646,362
1,BSS,854,648,206
1,BSS,876,646,884
1,BSS,732,648,84
1,BSS,192,648,658
1,BSS,343,648,809
1,BSS,563,646,83
1,BSS,1095,646,665
1,BSS,1075,648,427
1,BSS,1107,648,459
1,BSS,210,646,436
1,BSS,723,646,1037
1,BSS,14,646,632
1,BSS,390,646,256
1,BSS,256,648,722
1,BSS,694,646,1066
1,BSS,1016,648,368
1,BSS,294,646,352
1,BSS,984,646,776
1,BSS,320,646,326
1,BSS,744,648,96
1,BSS,850,646,910
1,BSS,821,648,173
1,BSS,685,646,1075
1,BSS,431,646,215
1,BSS,874,646,886
1,BSS,880,646,880
1,BSS,527,646,119
1,BSS,478,648,944
1,BSS,612,648,1078
1,BSS,732,646,1028
1,BSS,153,648,619
1,BSS,1065,646,695
1,BSS,471,646,175
1,BSS,901,648,253
1,BSS,915,646,845
1,BSS,910,648,262
1,BSS,1074,648,426
1,BSS,594,648,1060
1,BSS,110,646,536
1,BSS,1073,646,687
1,BSS,1046,648,398
1,BSS,33,648,499
1,BSS,209,648,675
1,BSS,916,648,268
1,BSS,1007,648,359
1,BSS,1005,646,755
1,BSS,270,648,736
1,BSS,204,648,670
1,BSS,500,648,966
1,BSS,396,646,250
1,BSS,957,648,309
1,BSS,1038,646,722
1,BSS,875,646,885
1,BSS,1032,646,728
1,BSS,179,646,467
1,BSS,720,646,1040
1,BSS,664,648,16
1,BSS,822,648,174
1,BSS,251,646,395
1,BSS,535,648,1001
1,BSS,370,648,836
1,BSS,56,646,590
1,BSS,267,646,379
1,BSS,268,646,378
1,BSS,571,646,75
1,BSS,583,648,1049
1,BSS,316,648,782
1,BSS,61,646,585
1,BSS,413,646,233
1,BSS,1094,648,446
1,BSS,462,648,928
1,BSS,39,648,505
1,BSS,187,646,459
1,BSS,1099,648,451
1,BSS,842,648,194
1,BSS,978,646,782
1,BSS,47,648,513
1,BSS,1031,646,729
1,BSS,478,648,944
1,BSS,314,646,332
1,BSS,57,646,589
1,BSS,841,646,919
1,BSS,579,648,1045
1,BSS,686,648,38
1,BSS,805,648,157
1,BSS,640,648,1106
1,BSS,516,648,982
1,BSS,493,648,959
1,BSS,408,646,238
1,BSS,524,646,122
1,BSS,191,648,657
1,BSS,1011,648,363
1,BSS,790,648,142
1,BSS,371,648,837
1,BSS,949,648,301
1,BSS,239,648,705
1,BSS,451,648,917
1,BSS,1021,646,739
1,BSS,871,648,223
1,BSS,958,646,802
1,BSS,870,646,890
1,BSS,1111,646,649
1,BSS,1075,646,685
1,BSS,21,646,625
1,BSS,290,646,356
1,BSS,585,648,1051
1,BSS,140,648,606
1,BSS,14,646,632
1,BSS,166,648,632
1,BSS,157,648,623
1,BSS,785,648,137
1,BSS,1078,648,430
1,BSS,301,648,767
1,BSS,296,648,762
1,BSS,4,648,470
1,BSS,421,648,887
1,BSS,84,646,562
1,BSS,634,648,1100
1,BSS,346,646,300
1,BSS,468,646,178
1,BSS,378,646,268
1,BSS,728,648,80
1,BSS,1092,646,668
1,BSS,902,648,254
1,BSS,133,646,513
1,BSS,972,646,788
1,BSS,239,646,407
1,BSS,8,648,474
1,BSS,326,648,792
1,BSS,209,646,437
1,BSS,238,648,704
1,BSS,797,648,149
1,BSS,301,646,345
1,BSS,348,648,814
1,BSS,1072,646,688
1,BSS,541,646,105
1,BSS,777,646,983
1,BSS,503,648,969
1,BSS,33,646,613
1,BSS,258,646,388
1,BSS,269,646,377
1,BSS,960,648,312
1,BSS,360,648,826
1,BSS,270,646,376
1,BSS,134,648,600
1,BSS,961,648,313
1,BSS,72,646,574
1,BSS,37,646,609
1,BSS,247,648,713
1,BSS,997,646,763
1,BSS,257,646,389
1,BSS,823,648,175
1,BSS,329,646,317
1,BSS,639,648,1105
1,BSS,919,648,271
1,BSS,516,646,130
1,BSS,313,648,779
1,BSS,26,648,492
1,BSS,239,648,705
1,BSS,863,646,897
1,BSS,1045,646,715
1,BSS,798,646,962
1,BSS,529,646,117
1,BSS,688,648,40
1,BSS,303,646,343
1,BSS,301,648,767
1,BSS,116,648,582
1,BSS,1039,648,391
1,BSS,296,646,350
1,BSS,1003,646,757
1,BSS,751,646,1009
1,BSS,248,648,714
1,BSS,198,648,664
1,BSS,485,648,951
1,BSS,449,648,915
1,BSS,128,648,594
1,BSS,115,646,531
1,BSS,545,646,101
1,BSS,61,646,585
1,BSS,278,648,744
1,BSS,187,648,653
1,BSS,330,648,796
1,BSS,125,646,521
1,BSS,595,646,51
1,BSS,1048,646,712
1,BSS,948,646,812
1,BSS,213,648,679
1,BSS,150,646,496
1,BSS,708,646,1052
1,BSS,352,648,818
1,BSS,419,646,227
1,BSS,679,646,1081
1,BSS,1018,646,742
1,BSS,397,648,863
1,BSS,1092,646,668
1,BSS,650,648,2
1,BSS,161,648,627
1,BSS,1036,646,724
1,BSS,864,646,896
1,BSS,1059,646,701
1,BSS,186,646,460
1,BSS,942,646,818
1,BSS,335,648,801
1,BSS,955,646,805
1,BSS,981,646,779
1,BSS,130,646,516
1,BSS,1022,648,374
1,BSS,73,646,573
1,BSS,472,646,174
1,BSS,977,646,783
1,BSS,1015,648,367
1,BSS,900,648,252
1,BSS,315,648,781
1,BSS,403,646,243
1,BSS,935,648,287
1,BSS,912,648,264
1,BSS,108,646,538
1,BSS,34,646,612
1,BSS,988,648,340
1,BSS,601,646,45
1,BSS,963,648,315
1,BSS,1002,648,354
1,BSS,42,648,508
1,BSS,162,646,484
1,BSS,1027,648,379
1,BSS,962,648,314
1,BSS,658,646,1102
1,BSS,791,648,143
1,BSS,819,646,941
1,BSS,797,648,149
1,BSS,579,646,67
1,BSS,1097,646,663
1,BSS,99,648,565
1,BSS,549,648,1015
1,BSS,705,648,57
1,BSS,102,646,544
1,BSS,872,648,224
1,BSS,775,648,127
1,BSS,592,648,1058
1,BSS,185,646,461
1,BSS,710,646,1050
1,BSS,878,646,882
1,BSS,255,648,721
1,BSS,608,646,38
1,BSS,883,648,235
1,BSS,90,646,556
1,BSS,793,646,967
1,BSS,414,646,232
1,BSS,275,646,371
1,BSS,882,646,878
1,BSS,156,646,490
1,BSS,851,648,203
1,BSS,1088,646,672
1,BSS,1065,648,417
1,BSS,921,646,839
1,BSS,174,648,640
1,BSS,557,648,1023
1,BSS,726,648,78
1,BSS,698,646,1062
1,BSS,847,648,199
1,BSS,820,646,940
1,BSS,732,648,84
1,BSS,16,648,482
1,BSS,607,646,39
1,BSS,52,648,518
1,BSS,532,648,998
1,BSS,689,646,1071
1,BSS,548,646,98
1,BSS,227,646,419
1,BSS,451,648,917
1,BSS,223,648,689
1,BSS,104,648,570
1,BSS,88,646,558
1,BSS,492,648,958
1,BSS,652,646,1108
1,BSS,345,646,301
1,BSS,1005,646,755
1,BSS,1082,648,434
1,BSS,769,648,121
1,BSS,1084,646,676
1,BSS,413,648,879
1,BSS,479,648,945
1,BSS,472,646,174
1,BSS,390,646,256
1,BSS,191,646,455
1,BSS,757,646,1003
1,BSS,842,646,918
1,BSS,884,648,236
1,BSS,660,646,1100
1,BSS,1071,648,423
1,BSS,210,646,436
1,BSS,1089,648,441
1,BSS,282,646,364
1,BSS,297,648,763
1,BSS,526,648,992
1,BSS,808,648,160
1,BSS,399,648,865
1,BSS,629,646,17
1,BSS,297,648,763
1,BSS,221,648,687
1,BSS,322,646,324
1,BSS,843,646,917
1,BSS,263,648,729
1,BSS,983,648,335
1,BSS,4,646,642
1,BSS,490,646,156
1,BSS,76,646,570
1,BSS,117,648,583
1,BSS,378,646,268
1,BSS,582,646,64
1,BSS,1111,646,649
1,BSS,30,648,496
1,BSS,290,648,756
1,BSS,811,648,163
1,BSS,574,648,1040
1,BSS,808,648,160
1,BSS,553,648,1019
1,BSS,633,648,1099
1,BSS,771,646,989
1,BSS,235,648,701
1,BSS,539,646,107
1,BSS,198,646,448
1,BSS,1098,648,450
1,BSS,942,648,294
1,BSS,357,648,823
1,BSS,797,648,149
1,BSS,113,646,533
1,BSS,902,646,858
1,BSS,782,648,134
1,BSS,532,648,998
1,BSS,387,646,259
1,BSS,879,646,881
1,BSS,1066,646,694
1,BSS,165,646,481
1,BSS,439,648,905
1,BSS,761,646,999
1,BSS,470,648,936
1,BSS,726,646,1034
1,BSS,555,648,1021
1,BSS,443,648,909
1,BSS,273,646,373
1,BSS,378,646,268
1,BSS,305,648,771
1,BSS,161,646,485
1,BSS,165,648,631
1,BSS,331,648,797
1,BSS,1096,646,664
1,BSS,1011,648,363
1,BSS,387,646,259
1,BSS,777,646,983
1,BSS,189,648,655
1,BSS,412,648,878
1,BSS,37,648,503
1,BSS,394,646,252
1,BSS,95,646,551
1,BSS,881,646,879
1,BSS,785,648,137
1,BSS,549,648,1015
1,BSS,305,646,341
1,BSS,217,648,683
1,BSS,777,646,983
1,BSS,726,646,1034
1,BSS,336,648,802
1,BSS,635,646,11
1,BSS,964,646,796
1,BSS,362,646,284
1,BSS,387,648,853
1,BSS,291,648,757
1,BSS,49,648,515
1,BSS,423,648,889
1,BSS,268,648,734
1,BSS,291,648,757
1,BSS,296,646,350
1,BSS,788,646,972
1,BSS,860,646,900
1,BSS,145,646,501
1,BSS,1036,648,388
1,BSS,27,646,619
1,BSS,504,646,142
1,BSS,12,648,478
1,BSS,1037,648,389
1,BSS,1026,646,734
1,BSS,142,648,608
1,BSS,821,648,173
1,BSS,428,648,894
1,BSS,445,646,201
1,BSS,824,648,176
1,BSS,52,648,518
1,BSS,91,648,557
1,BSS,176,648,642
1,BSS,115,648,581
1,BSS,508,646,138
1,BSS,925,646,835
1,BSS,527,648,993
1,BSS,681,646,1079
1,BSS,987,646,773
1,BSS,691,646,1069
1,BSS,954,646,806
1,BSS,360,648,826
1,BSS,247,648,713
1,BSS,283,646,363
1,BSS,107,648,573
1,BSS,266,648,732
1,BSS,838,646,922
1,BSS,151,648,617
1,BSS,1049,648,401
